skier_id,resort,jacket_color,ski_color,hours_skied,snow_quality,had_lunch,cm_of_new_snow,afternoon_beverage
2665,Verbier,blue,grey,2,9,True,26,tea
2666,Zermatt,yellow,pink,1,2,True,10,tea
2667,Zermatt,grey,blue,2,9,False,4,tea
2668,Zermatt,yellow,purple,2,6,False,47,tea
2669,Zermatt,black,purple,2,4,False,45,tea
2670,Zermatt,pink,white,2,6,True,10,tea
2671,Verbier,yellow,yellow,2,3,True,0,tea
2672,Zermatt,purple,grey,1,4,True,39,tea
2673,Verbier,grey,purple,2,6,False,48,tea
2674,Zermatt,pink,purple,1,2,False,33,tea
2675,Zermatt,orange,blue,2,9,True,41,tea
2676,Verbier,red,white,1,10,True,41,tea
2677,Verbier,white,black,1,5,False,5,tea
2678,Zermatt,blue,pink,1,8,False,3,tea
2679,Zermatt,green,purple,2,7,True,43,tea
2680,Zermatt,black,white,2,2,True,29,tea
2681,Zermatt,yellow,white,1,1,False,0,tea
2682,Verbier,blue,red,1,2,False,0,tea
2683,Zermatt,green,yellow,1,5,True,26,tea
2684,Zermatt,black,blue,2,6,False,26,tea
2685,Verbier,black,purple,2,10,False,12,tea
2686,Zermatt,blue,white,2,6,True,44,tea
2687,Zermatt,blue,orange,1,1,False,13,tea
2688,Verbier,black,grey,2,3,False,35,tea
2689,Verbier,red,pink,1,5,False,26,tea
2690,Zermatt,grey,black,1,10,True,43,tea
2691,Zermatt,yellow,black,2,1,True,39,tea
2692,Zermatt,black,white,1,5,True,33,tea
2693,Zermatt,black,yellow,2,5,True,37,tea
2694,Zermatt,purple,white,1,1,False,44,tea
2695,Zermatt,green,orange,2,10,True,5,tea
2696,Zermatt,orange,white,2,6,True,48,tea
2697,Zermatt,green,white,1,9,False,27,tea
2698,Zermatt,black,red,1,8,False,1,tea
2699,Zermatt,pink,white,2,4,True,20,tea
2700,Zermatt,green,pink,2,1,False,32,tea
2701,St. Moritz,green,pink,3,7,True,45,snow_mocha
2702,St. Moritz,grey,black,4,2,True,49,snow_mocha
2703,Davos,pink,white,4,3,True,10,snow_mocha
2704,St. Moritz,blue,grey,4,4,True,22,snow_mocha
2705,Davos,red,green,4,2,True,21,snow_mocha
2706,St. Moritz,black,green,4,8,False,37,snow_mocha
2707,Davos,yellow,blue,4,4,True,41,snow_mocha
2708,St. Moritz,orange,blue,3,8,True,13,snow_mocha
2709,Davos,black,white,4,7,True,5,snow_mocha
2710,Davos,blue,black,4,1,False,35,snow_mocha
2711,St. Moritz,red,pink,4,6,False,7,snow_mocha
2712,Davos,red,black,4,4,False,41,snow_mocha
2713,Davos,yellow,yellow,4,8,False,35,snow_mocha
2714,Davos,white,blue,4,5,False,23,snow_mocha
2715,St. Moritz,grey,black,3,3,False,18,snow_mocha
2716,Davos,red,black,4,3,True,47,snow_mocha
2717,St. Moritz,blue,white,3,6,False,37,snow_mocha
2718,St. Moritz,orange,grey,3,2,False,40,snow_mocha
2719,Davos,black,grey,4,5,True,27,snow_mocha
2720,St. Moritz,blue,green,4,2,False,34,snow_mocha
2721,Davos,black,grey,3,1,False,48,snow_mocha
2722,Davos,pink,yellow,3,6,True,30,snow_mocha
2723,St. Moritz,red,yellow,3,10,False,29,snow_mocha
2724,St. Moritz,blue,grey,3,3,False,12,snow_mocha
2725,Davos,yellow,orange,4,4,True,15,snow_mocha
2726,St. Moritz,yellow,black,3,3,True,3,snow_mocha
2727,St. Moritz,pink,grey,3,5,True,8,snow_mocha
2728,St. Moritz,grey,white,3,4,True,40,snow_mocha
2729,St. Moritz,green,pink,4,2,True,43,snow_mocha
2730,St. Moritz,white,green,4,3,True,40,snow_mocha
2731,Davos,green,pink,3,2,True,19,snow_mocha
2732,Davos,pink,blue,4,6,False,45,snow_mocha
2733,St. Moritz,green,orange,4,4,True,13,snow_mocha
2734,Davos,orange,pink,4,8,True,10,snow_mocha
2735,Davos,white,red,4,5,False,30,snow_mocha
2736,Davos,blue,black,4,5,False,5,snow_mocha
2737,St. Moritz,orange,purple,3,9,False,47,snow_mocha
2738,St. Moritz,pink,blue,3,2,False,30,snow_mocha
2739,St. Moritz,grey,orange,4,7,False,39,snow_mocha
2740,Davos,grey,red,4,9,True,4,snow_mocha
2741,St. Moritz,purple,white,4,6,False,7,snow_mocha
2742,Davos,green,pink,3,2,True,38,snow_mocha
2743,St. Moritz,purple,red,3,6,False,0,snow_mocha
2744,St. Moritz,white,blue,4,1,False,0,snow_mocha
2745,Davos,orange,blue,3,7,False,15,snow_mocha
2746,Davos,yellow,white,4,2,True,7,snow_mocha
2747,Davos,black,pink,3,3,True,6,snow_mocha
2748,St. Moritz,blue,orange,4,8,True,26,snow_mocha
2749,St. Moritz,white,orange,3,3,False,15,snow_mocha
2750,St. Moritz,red,green,3,4,True,6,snow_mocha
2751,St. Moritz,purple,pink,3,9,False,35,snow_mocha
2752,St. Moritz,white,grey,4,4,False,15,snow_mocha
2753,St. Moritz,purple,pink,3,10,False,1,snow_mocha
2754,St. Moritz,blue,purple,4,10,False,16,snow_mocha
2755,Davos,red,black,3,8,True,22,snow_mocha
2756,St. Moritz,purple,purple,4,1,False,26,snow_mocha
2757,Davos,yellow,blue,3,5,True,31,snow_mocha
2758,St. Moritz,white,yellow,3,2,True,27,snow_mocha
2759,Davos,black,yellow,3,10,True,31,snow_mocha
2760,St. Moritz,blue,black,4,2,True,8,snow_mocha
2761,St. Moritz,purple,grey,4,8,True,30,snow_mocha
2762,Davos,white,orange,3,9,False,31,snow_mocha
2763,Davos,red,orange,3,6,False,14,snow_mocha
2764,Davos,purple,white,3,9,False,1,snow_mocha
2765,Davos,blue,pink,3,7,False,42,snow_mocha
2766,St. Moritz,red,orange,3,9,False,31,snow_mocha
2767,St. Moritz,orange,blue,3,8,False,0,snow_mocha
2768,St. Moritz,pink,pink,3,9,False,31,snow_mocha
2769,St. Moritz,orange,white,4,1,True,25,snow_mocha
2770,St. Moritz,blue,purple,4,4,True,36,snow_mocha
2771,Davos,orange,green,3,5,True,44,snow_mocha
2772,Davos,red,black,4,10,True,41,snow_mocha
2773,St. Moritz,blue,purple,4,4,False,14,snow_mocha
2774,Davos,grey,orange,4,3,True,30,snow_mocha
2775,Davos,blue,white,3,6,False,46,snow_mocha
2776,Davos,purple,white,3,6,False,36,snow_mocha
2777,Davos,green,grey,3,5,True,3,snow_mocha
2778,St. Moritz,purple,black,3,1,False,28,snow_mocha
2779,St. Moritz,purple,purple,3,6,False,41,snow_mocha
2780,St. Moritz,red,pink,3,9,True,13,snow_mocha
2781,Davos,yellow,purple,4,3,False,42,snow_mocha
2782,St. Moritz,purple,red,4,3,True,19,snow_mocha
2783,St. Moritz,red,yellow,3,1,True,36,snow_mocha
2784,Davos,yellow,yellow,3,5,True,28,snow_mocha
2785,Davos,red,green,3,2,False,41,snow_mocha
2786,Davos,yellow,orange,3,7,False,2,snow_mocha
2787,Davos,orange,orange,4,5,True,13,snow_mocha
2788,St. Moritz,orange,green,4,4,True,47,snow_mocha
2789,Davos,purple,green,4,5,False,2,snow_mocha
2790,Davos,blue,grey,3,2,True,48,snow_mocha
2791,St. Moritz,black,orange,4,3,True,5,snow_mocha
2792,Davos,green,grey,3,9,True,30,snow_mocha
2793,St. Moritz,blue,orange,4,9,True,38,snow_mocha
2794,Davos,orange,red,4,2,False,48,snow_mocha
2795,Davos,yellow,pink,4,5,True,0,snow_mocha
2796,Davos,orange,white,4,7,True,11,snow_mocha
2797,Davos,grey,yellow,3,4,True,20,snow_mocha
2798,St. Moritz,green,black,4,3,False,8,snow_mocha
2799,Davos,pink,grey,4,3,True,1,snow_mocha
2800,St. Moritz,black,pink,4,4,True,10,snow_mocha
2801,Davos,blue,black,3,2,True,2,snow_mocha
2802,St. Moritz,pink,purple,4,6,True,20,snow_mocha
2803,St. Moritz,red,white,4,4,False,28,snow_mocha
2804,Davos,blue,yellow,4,6,False,22,snow_mocha
2805,St. Moritz,yellow,black,4,9,True,1,snow_mocha
2806,Davos,grey,black,4,9,True,18,snow_mocha
2807,St. Moritz,yellow,red,4,6,False,16,snow_mocha
2808,St. Moritz,pink,black,3,6,False,0,snow_mocha
2809,Davos,blue,purple,4,5,False,29,snow_mocha
2810,Davos,orange,red,4,4,False,3,snow_mocha
2811,St. Moritz,white,grey,4,8,False,9,snow_mocha
2812,Davos,purple,white,4,4,False,40,snow_mocha
2813,Davos,pink,green,4,5,False,7,snow_mocha
2814,St. Moritz,blue,yellow,4,3,False,20,snow_mocha
2815,Davos,orange,green,4,10,False,5,snow_mocha
2816,Davos,red,black,4,7,False,41,snow_mocha
2817,St. Moritz,yellow,purple,4,9,False,25,snow_mocha
2818,Davos,blue,green,3,3,True,44,snow_mocha
2819,Davos,pink,blue,4,2,True,42,snow_mocha
2820,Davos,grey,blue,3,1,True,49,snow_mocha
2821,Davos,black,red,4,2,True,25,snow_mocha
2822,Davos,black,grey,3,8,True,14,snow_mocha
2823,Davos,grey,white,3,1,False,36,snow_mocha
2824,St. Moritz,purple,yellow,3,6,False,3,snow_mocha
2825,Davos,orange,black,4,8,True,31,snow_mocha
2826,Davos,red,white,4,2,False,17,snow_mocha
2827,Davos,white,white,4,8,True,13,snow_mocha
2828,Davos,blue,white,3,6,False,30,snow_mocha
2829,St. Moritz,orange,red,4,5,True,35,snow_mocha
2830,Davos,grey,grey,3,3,False,41,snow_mocha
2831,St. Moritz,green,red,3,2,True,23,snow_mocha
2832,Davos,grey,blue,4,8,False,32,snow_mocha
2833,Davos,green,green,4,4,False,38,snow_mocha
2834,St. Moritz,red,purple,4,3,False,27,snow_mocha
2835,St. Moritz,blue,white,3,9,False,27,snow_mocha
2836,St. Moritz,grey,red,4,7,True,39,snow_mocha
2837,Davos,white,blue,3,3,False,16,snow_mocha
2838,Davos,green,pink,3,2,False,1,snow_mocha
2839,Davos,green,pink,3,8,False,27,snow_mocha
2840,St. Moritz,purple,grey,3,4,False,17,snow_mocha
2841,St. Moritz,red,purple,3,8,False,8,snow_mocha
2842,St. Moritz,grey,blue,3,7,True,7,snow_mocha
2843,St. Moritz,blue,black,3,7,False,19,snow_mocha
2844,Davos,purple,green,3,4,True,41,snow_mocha
2845,St. Moritz,green,grey,3,3,False,10,snow_mocha
2846,Davos,white,yellow,4,7,False,7,snow_mocha
2847,Davos,yellow,grey,4,4,False,44,snow_mocha
2848,St. Moritz,yellow,yellow,3,1,False,16,snow_mocha
2849,St. Moritz,blue,white,3,8,False,45,snow_mocha
2850,Davos,purple,red,3,10,True,44,snow_mocha
2851,Davos,white,yellow,4,2,True,25,snow_mocha
2852,Davos,green,grey,3,5,False,3,snow_mocha
2853,St. Moritz,white,pink,3,10,False,10,snow_mocha
2854,Davos,pink,orange,3,1,True,31,snow_mocha
2855,St. Moritz,black,purple,4,6,False,48,snow_mocha
2856,St. Moritz,red,blue,3,8,False,26,snow_mocha
2857,St. Moritz,grey,grey,4,10,False,36,snow_mocha
2858,St. Moritz,yellow,red,4,2,False,39,snow_mocha
2859,Davos,blue,blue,4,5,True,38,snow_mocha
2860,St. Moritz,pink,red,4,2,False,24,snow_mocha
2861,St. Moritz,white,red,4,3,True,43,snow_mocha
2862,St. Moritz,red,pink,3,10,False,42,snow_mocha
2863,St. Moritz,green,purple,3,3,True,28,snow_mocha
2864,St. Moritz,grey,green,4,9,True,1,snow_mocha
2865,Davos,purple,black,3,4,True,19,snow_mocha
2866,Davos,black,grey,4,1,False,8,snow_mocha
2867,St. Moritz,pink,black,4,4,True,6,snow_mocha
2868,St. Moritz,grey,red,3,9,True,25,snow_mocha
2869,St. Moritz,grey,orange,4,7,False,12,snow_mocha
2870,St. Moritz,orange,blue,4,7,False,1,snow_mocha
2871,St. Moritz,red,purple,4,4,False,38,snow_mocha
2872,St. Moritz,pink,purple,4,3,True,25,snow_mocha
2873,Davos,white,white,4,5,False,33,snow_mocha
2874,Davos,black,orange,3,7,False,6,snow_mocha
2875,Davos,red,yellow,4,1,False,2,snow_mocha
2876,Davos,red,black,3,10,True,49,snow_mocha
2877,St. Moritz,green,blue,4,9,False,24,snow_mocha
2878,St. Moritz,yellow,pink,4,2,False,1,snow_mocha
2879,St. Moritz,red,white,4,8,False,20,snow_mocha
2880,St. Moritz,grey,orange,3,7,True,47,snow_mocha
2881,St. Moritz,green,orange,4,5,False,35,snow_mocha
2882,St. Moritz,purple,white,4,7,True,13,snow_mocha
2883,Davos,blue,black,4,10,True,40,snow_mocha
2884,Davos,grey,purple,4,7,False,32,snow_mocha
2885,St. Moritz,pink,red,3,4,True,49,snow_mocha
2886,Davos,blue,purple,3,9,False,11,snow_mocha
2887,Davos,pink,red,4,2,True,16,snow_mocha
2888,St. Moritz,orange,purple,3,10,True,42,snow_mocha
2889,St. Moritz,pink,purple,3,4,False,8,snow_mocha
2890,St. Moritz,purple,purple,4,8,True,29,snow_mocha
2891,Davos,red,white,3,1,False,18,snow_mocha
2892,Davos,pink,blue,4,1,True,41,snow_mocha
2893,Davos,orange,yellow,4,7,False,24,snow_mocha
2894,Davos,black,grey,4,4,False,1,snow_mocha
2895,Davos,green,orange,3,6,False,42,snow_mocha
2896,St. Moritz,grey,pink,4,6,True,33,snow_mocha
2897,St. Moritz,pink,grey,3,8,False,15,snow_mocha
2898,Davos,orange,red,4,7,True,36,snow_mocha
2899,St. Moritz,black,blue,4,1,False,12,snow_mocha
2900,Davos,blue,white,4,10,False,40,snow_mocha
2901,St. Moritz,yellow,yellow,3,4,True,1,snow_mocha
2902,Davos,orange,white,4,7,True,47,snow_mocha
2903,St. Moritz,orange,blue,3,5,False,16,snow_mocha
2904,St. Moritz,green,grey,4,8,True,4,snow_mocha
2905,Davos,purple,grey,3,3,False,44,snow_mocha
2906,Davos,pink,grey,3,1,True,25,snow_mocha
2907,Davos,green,black,4,4,False,38,snow_mocha
2908,Davos,yellow,green,3,7,True,19,snow_mocha
2909,St. Moritz,red,grey,3,2,True,22,snow_mocha
2910,Davos,black,black,4,6,False,46,snow_mocha
2911,St. Moritz,red,yellow,3,3,True,27,snow_mocha
2912,St. Moritz,white,black,4,7,True,41,snow_mocha
2913,St. Moritz,grey,grey,4,9,False,1,snow_mocha
2914,St. Moritz,white,yellow,3,4,False,46,snow_mocha
2915,St. Moritz,purple,black,3,10,True,44,snow_mocha
2916,Davos,yellow,yellow,4,5,True,2,snow_mocha
2917,St. Moritz,white,red,4,1,True,4,snow_mocha
2918,St. Moritz,black,red,4,3,False,27,snow_mocha
2919,Davos,blue,yellow,3,9,True,1,snow_mocha
2920,Davos,grey,black,4,6,True,1,snow_mocha
2921,St. Moritz,green,pink,3,3,True,35,snow_mocha
2922,Davos,white,purple,3,8,True,27,snow_mocha
2923,St. Moritz,green,red,3,5,True,46,snow_mocha
2924,Davos,pink,orange,3,5,False,24,snow_mocha
2925,St. Moritz,yellow,red,4,8,True,1,snow_mocha
2926,St. Moritz,white,purple,4,9,True,19,snow_mocha
2927,Davos,red,green,3,10,True,38,snow_mocha
2928,Davos,blue,orange,3,1,True,9,snow_mocha
2929,St. Moritz,pink,green,3,10,True,26,snow_mocha
2930,St. Moritz,pink,green,4,7,False,12,snow_mocha
2931,St. Moritz,pink,grey,3,3,False,28,snow_mocha
2932,St. Moritz,red,white,3,10,True,5,snow_mocha
2933,Davos,green,yellow,4,7,True,12,snow_mocha
2934,Davos,orange,white,3,7,False,20,snow_mocha
2935,St. Moritz,white,red,3,9,False,13,snow_mocha
2936,Davos,grey,black,3,10,False,49,snow_mocha
2937,St. Moritz,white,white,4,3,True,35,snow_mocha
2938,St. Moritz,white,black,4,3,True,22,snow_mocha
2939,St. Moritz,grey,red,3,1,False,1,snow_mocha
2940,Davos,black,red,3,1,False,8,snow_mocha
2941,Davos,red,red,3,6,False,7,snow_mocha
2942,Davos,green,grey,3,7,False,39,snow_mocha
2943,St. Moritz,green,white,4,4,False,26,snow_mocha
2944,St. Moritz,orange,pink,3,5,False,8,snow_mocha
2945,Davos,blue,black,3,4,True,11,snow_mocha
2946,Davos,black,white,4,5,True,31,snow_mocha
2947,Davos,green,orange,3,3,True,49,snow_mocha
2948,St. Moritz,white,purple,4,8,False,43,snow_mocha
2949,St. Moritz,pink,red,3,1,False,35,snow_mocha
2950,Davos,blue,pink,4,4,True,40,snow_mocha
2951,St. Moritz,pink,green,4,10,True,20,snow_mocha
2952,Davos,orange,yellow,4,2,True,3,snow_mocha
2953,St. Moritz,grey,pink,3,9,False,26,snow_mocha
2954,St. Moritz,white,red,3,3,False,12,snow_mocha
2955,St. Moritz,green,red,4,8,True,46,snow_mocha
2956,St. Moritz,white,red,3,7,True,8,snow_mocha
2957,St. Moritz,pink,green,3,7,True,23,snow_mocha
2958,St. Moritz,red,white,4,2,False,12,snow_mocha
2959,St. Moritz,purple,white,3,10,True,47,snow_mocha
2960,Davos,black,pink,4,9,True,27,snow_mocha
2961,St. Moritz,white,orange,3,7,True,24,snow_mocha
2962,St. Moritz,pink,pink,4,6,True,22,snow_mocha
2963,Davos,white,white,4,3,False,0,snow_mocha
2964,St. Moritz,yellow,blue,3,1,True,28,snow_mocha
2965,St. Moritz,green,pink,3,3,True,8,snow_mocha
2966,Davos,yellow,purple,4,2,False,45,snow_mocha
2967,St. Moritz,orange,orange,4,2,True,35,snow_mocha
2968,Davos,grey,grey,3,5,True,35,snow_mocha
2969,St. Moritz,green,pink,3,10,True,24,snow_mocha
2970,St. Moritz,white,yellow,4,8,False,6,snow_mocha
2971,Davos,grey,green,4,5,True,17,snow_mocha
2972,Davos,purple,white,4,4,False,39,snow_mocha
2973,Davos,blue,blue,3,1,True,38,snow_mocha
2974,Davos,red,grey,3,7,False,13,snow_mocha
2975,Davos,green,red,3,2,True,49,snow_mocha
2976,Davos,green,orange,3,5,False,10,snow_mocha
2977,Davos,red,pink,3,8,True,9,snow_mocha
2978,Davos,orange,yellow,3,6,False,18,snow_mocha
2979,St. Moritz,black,grey,4,4,False,43,snow_mocha
2980,St. Moritz,black,grey,3,3,False,10,snow_mocha
2981,St. Moritz,grey,orange,4,9,True,49,snow_mocha
2982,St. Moritz,blue,orange,4,9,False,28,snow_mocha
2983,Davos,pink,orange,3,8,False,4,snow_mocha
2984,St. Moritz,grey,orange,4,8,True,3,snow_mocha
2985,St. Moritz,purple,yellow,3,1,True,20,snow_mocha
2986,Davos,purple,white,4,4,True,2,snow_mocha
2987,Davos,black,white,3,6,True,13,snow_mocha
2988,Davos,orange,yellow,3,3,False,48,snow_mocha
2989,Davos,blue,blue,4,2,False,25,snow_mocha
2990,Davos,yellow,red,3,5,False,6,snow_mocha
2991,St. Moritz,grey,green,4,3,False,31,snow_mocha
2992,St. Moritz,green,red,4,1,True,30,snow_mocha
2993,St. Moritz,orange,black,4,7,False,47,snow_mocha
2994,St. Moritz,yellow,orange,4,8,False,11,snow_mocha
2995,Davos,orange,grey,3,3,False,26,snow_mocha
2996,St. Moritz,blue,white,4,8,True,13,snow_mocha
2997,St. Moritz,blue,orange,3,3,False,1,snow_mocha
2998,St. Moritz,blue,white,3,6,False,21,snow_mocha
2999,Davos,green,orange,3,2,True,29,snow_mocha
3000,Davos,green,green,4,6,True,36,snow_mocha
3001,St. Moritz,yellow,red,3,5,True,1,snow_mocha
3002,Davos,purple,yellow,3,6,False,3,snow_mocha
3003,Davos,white,purple,4,1,False,4,snow_mocha
3004,St. Moritz,red,pink,4,2,False,32,snow_mocha
3005,Davos,grey,pink,3,6,True,15,snow_mocha
3006,Davos,red,orange,3,7,True,24,snow_mocha
3007,Davos,yellow,red,3,1,True,17,snow_mocha
3008,St. Moritz,pink,grey,3,9,False,16,snow_mocha
3009,St. Moritz,orange,blue,3,1,True,8,snow_mocha
3010,St. Moritz,purple,black,3,6,True,1,snow_mocha
3011,Davos,red,yellow,3,3,False,48,snow_mocha
3012,St. Moritz,yellow,black,3,7,False,23,snow_mocha
3013,Davos,green,green,4,1,True,5,snow_mocha
3014,St. Moritz,purple,purple,3,5,True,19,snow_mocha
3015,Davos,green,yellow,3,1,True,33,snow_mocha
3016,St. Moritz,grey,orange,3,3,True,45,snow_mocha
3017,Davos,black,orange,3,5,False,48,snow_mocha
3018,Davos,blue,orange,3,10,False,30,snow_mocha
3019,St. Moritz,orange,pink,3,9,True,47,snow_mocha
3020,St. Moritz,purple,pink,3,4,False,15,snow_mocha
3021,Davos,red,pink,4,10,False,4,snow_mocha
3022,St. Moritz,pink,white,3,10,False,45,snow_mocha
3023,Davos,yellow,green,3,5,True,14,snow_mocha
3024,Davos,orange,red,3,7,False,12,snow_mocha
3025,St. Moritz,white,white,4,8,True,11,snow_mocha
3026,St. Moritz,white,green,4,4,False,43,snow_mocha
3027,Davos,red,white,4,8,True,34,snow_mocha
3028,Davos,pink,red,4,2,True,19,snow_mocha
3029,Davos,pink,red,4,7,True,36,snow_mocha
3030,Davos,orange,black,4,7,True,36,snow_mocha
3031,St. Moritz,pink,pink,3,10,False,49,snow_mocha
3032,St. Moritz,yellow,green,3,9,True,29,snow_mocha
3033,Davos,white,white,3,1,True,41,snow_mocha
3034,Davos,red,red,3,10,True,21,snow_mocha
3035,Davos,green,blue,3,2,True,37,snow_mocha
3036,Davos,red,pink,4,4,False,42,snow_mocha
3037,St. Moritz,white,orange,3,7,True,16,snow_mocha
3038,St. Moritz,black,purple,4,1,False,0,snow_mocha
3039,St. Moritz,green,grey,3,2,True,17,snow_mocha
3040,Davos,white,blue,3,8,True,25,snow_mocha
3041,St. Moritz,orange,black,4,3,True,38,snow_mocha
3042,Davos,green,orange,4,6,False,28,snow_mocha
3043,St. Moritz,white,grey,4,1,False,3,snow_mocha
3044,Davos,red,red,3,3,True,7,snow_mocha
3045,Davos,grey,green,3,10,False,8,snow_mocha
3046,St. Moritz,purple,grey,4,1,True,17,snow_mocha
3047,St. Moritz,yellow,black,4,1,False,42,snow_mocha
3048,St. Moritz,blue,pink,4,10,True,48,snow_mocha
3049,Davos,purple,white,4,6,False,19,snow_mocha
3050,Davos,black,white,4,1,False,22,snow_mocha
3051,St. Moritz,grey,red,4,6,False,18,snow_mocha
3052,Davos,blue,black,4,5,False,34,snow_mocha
3053,St. Moritz,red,pink,4,4,True,45,snow_mocha
3054,Davos,green,white,4,1,True,0,snow_mocha
3055,St. Moritz,grey,green,4,6,True,39,snow_mocha
3056,Davos,black,black,3,5,False,3,snow_mocha
3057,Davos,purple,white,4,6,False,26,snow_mocha
3058,Davos,grey,orange,4,3,True,20,snow_mocha
3059,St. Moritz,yellow,blue,3,10,False,43,snow_mocha
3060,St. Moritz,blue,yellow,3,7,True,39,snow_mocha
3061,St. Moritz,purple,black,4,6,False,2,snow_mocha
3062,St. Moritz,black,yellow,4,9,True,48,snow_mocha
3063,Davos,purple,blue,4,4,True,28,snow_mocha
3064,St. Moritz,orange,pink,3,3,True,46,snow_mocha
3065,St. Moritz,white,yellow,3,10,True,44,snow_mocha
3066,Davos,black,purple,4,8,False,19,snow_mocha
3067,Davos,pink,grey,4,5,True,41,snow_mocha
3068,Davos,red,green,4,10,True,39,snow_mocha
3069,St. Moritz,purple,pink,4,4,False,17,snow_mocha
3070,St. Moritz,yellow,purple,3,9,False,25,snow_mocha
3071,St. Moritz,blue,blue,3,6,True,9,snow_mocha
3072,Davos,green,pink,3,4,False,40,snow_mocha
3073,Davos,yellow,blue,3,7,True,14,snow_mocha
3074,Davos,blue,pink,4,4,True,35,snow_mocha
3075,Davos,grey,pink,4,7,False,9,snow_mocha
3076,Davos,purple,purple,3,2,False,29,snow_mocha
3077,Davos,green,yellow,3,3,False,12,snow_mocha
3078,Davos,green,orange,3,1,True,26,snow_mocha
3079,St. Moritz,green,green,4,3,True,5,snow_mocha
3080,Davos,orange,white,3,9,False,26,snow_mocha
3081,St. Moritz,purple,pink,4,5,False,49,snow_mocha
3082,St. Moritz,red,grey,3,2,False,36,snow_mocha
3083,Davos,red,green,4,4,True,4,snow_mocha
3084,St. Moritz,grey,orange,4,2,False,4,snow_mocha
3085,Davos,grey,black,3,6,True,44,snow_mocha
3086,St. Moritz,black,black,3,10,True,34,snow_mocha
3087,St. Moritz,orange,red,4,6,False,34,snow_mocha
3088,St. Moritz,yellow,grey,3,1,True,10,snow_mocha
3089,Davos,orange,pink,4,8,True,6,snow_mocha
3090,St. Moritz,white,yellow,3,1,False,18,snow_mocha
3091,St. Moritz,red,red,3,6,True,0,snow_mocha
3092,St. Moritz,yellow,red,4,8,True,36,snow_mocha
3093,St. Moritz,yellow,green,3,5,True,31,snow_mocha
3094,St. Moritz,red,white,4,3,True,8,snow_mocha
3095,St. Moritz,black,black,4,2,True,47,snow_mocha
3096,Davos,orange,black,3,4,True,35,snow_mocha
3097,St. Moritz,black,pink,4,2,True,9,snow_mocha
3098,Davos,grey,red,3,7,True,40,snow_mocha
3099,St. Moritz,pink,yellow,4,1,True,1,snow_mocha
3100,St. Moritz,red,green,4,4,True,15,snow_mocha
3101,St. Moritz,white,black,4,5,True,17,snow_mocha
3102,Davos,pink,yellow,4,5,False,26,snow_mocha
3103,St. Moritz,pink,orange,4,2,False,21,snow_mocha
3104,St. Moritz,white,grey,4,10,False,28,snow_mocha
3105,St. Moritz,purple,black,3,9,True,8,snow_mocha
3106,Davos,orange,orange,4,5,True,26,snow_mocha
3107,St. Moritz,yellow,black,3,1,False,8,snow_mocha
3108,Davos,white,green,4,8,False,15,snow_mocha
3109,St. Moritz,pink,black,3,10,True,15,snow_mocha
3110,St. Moritz,black,grey,4,4,True,4,snow_mocha
3111,Davos,green,purple,3,4,False,14,snow_mocha
3112,St. Moritz,purple,green,4,10,False,21,snow_mocha
3113,St. Moritz,orange,blue,3,9,False,31,snow_mocha
3114,Davos,green,black,4,2,False,19,snow_mocha
3115,St. Moritz,blue,yellow,3,10,True,9,snow_mocha
3116,St. Moritz,black,white,4,1,False,5,snow_mocha
3117,Davos,black,red,4,5,True,41,snow_mocha
3118,St. Moritz,black,grey,3,3,False,28,snow_mocha
3119,Davos,green,red,4,8,True,7,snow_mocha
3120,St. Moritz,white,orange,3,4,False,25,snow_mocha
3121,Davos,orange,green,3,7,True,28,snow_mocha
3122,St. Moritz,yellow,black,3,5,True,3,snow_mocha
3123,St. Moritz,red,green,3,4,True,6,snow_mocha
3124,St. Moritz,green,red,4,7,False,49,snow_mocha
3125,St. Moritz,red,black,4,9,False,14,snow_mocha
3126,St. Moritz,yellow,blue,3,8,True,34,snow_mocha
3127,St. Moritz,grey,red,4,4,True,39,snow_mocha
3128,St. Moritz,white,purple,3,9,True,34,snow_mocha
3129,St. Moritz,grey,yellow,4,2,True,44,snow_mocha
3130,St. Moritz,red,pink,4,8,False,37,snow_mocha
3131,Davos,purple,red,3,4,True,47,snow_mocha
3132,St. Moritz,black,yellow,4,10,True,29,snow_mocha
3133,St. Moritz,purple,grey,4,8,False,29,snow_mocha
3134,St. Moritz,red,red,3,1,True,5,snow_mocha
3135,St. Moritz,yellow,green,4,2,False,28,snow_mocha
3136,Davos,orange,orange,3,9,True,39,snow_mocha
3137,St. Moritz,red,purple,4,9,True,48,snow_mocha
3138,St. Moritz,white,purple,4,8,False,28,snow_mocha
3139,Davos,grey,yellow,3,5,False,33,snow_mocha
3140,Davos,orange,yellow,4,9,False,20,snow_mocha
3141,St. Moritz,purple,pink,4,4,False,33,snow_mocha
3142,St. Moritz,pink,green,3,4,True,29,snow_mocha
3143,St. Moritz,green,purple,4,5,True,15,snow_mocha
3144,St. Moritz,pink,green,4,1,False,42,snow_mocha
3145,St. Moritz,black,orange,3,10,False,15,snow_mocha
3146,Davos,blue,purple,3,4,False,4,snow_mocha
3147,Davos,pink,grey,4,6,False,20,snow_mocha
3148,St. Moritz,blue,yellow,4,3,False,8,snow_mocha
3149,Davos,black,yellow,3,10,False,42,snow_mocha
3150,Davos,green,white,3,8,True,21,snow_mocha
